,datemissao,idedocumento,Ano,Mês,Partido,UF,Nome do Parlamentar,Descrição,Fornecedor,Valor do Documento,Valor Glosa,Valor Líquido,vlrrestituicao,Região
53514,2020-02-19 00:00:00,7023615,2020,2,PSL,SC,Fabio Schiochet,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO MAIOCHI JARAGUA LTDA.,250.0,0.0,250.0,,Sul
53515,2020-02-19 00:00:00,7023606,2020,2,PSL,SC,Fabio Schiochet,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO MAIOCHI JARAGUA LTDA.,243.29,0.0,243.29,,Sul
53516,2020-02-20 00:00:00,7023645,2020,2,PSL,SC,Fabio Schiochet,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO MAIOCHI JARAGUA LTDA.,133.85,0.0,133.85,,Sul
53517,2020-02-24 00:00:00,7023638,2020,2,PSL,SC,Fabio Schiochet,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO MAIOCHI JARAGUA LTDA.,194.71,0.0,194.71,,Sul
53518,2020-02-26 00:00:00,7023633,2020,2,PSL,SC,Fabio Schiochet,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO MAIOCHI JARAGUA LTDA.,207.85,0.0,207.85,,Sul
53519,2020-03-02 00:00:00,7023627,2020,3,PSL,SC,Fabio Schiochet,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO MAIOCHI JARAGUA LTDA.,268.6,0.0,268.6,,Sul
53520,2020-01-16 00:00:00,7002589,2020,1,PSL,SC,Fabio Schiochet,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO RUSSI,145.03,0.0,145.03,,Sul
53521,2020-02-10 00:00:00,7017670,2020,2,PSL,SC,Fabio Schiochet,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,GRAFICA SONI LTDA,897.0,0.0,897.0,,Sul
53523,2020-01-30 18:06:24,0,2020,1,PSL,SC,Fabio Schiochet,SERVIÇOS POSTAIS,CORREIOS - CARTA REGISTRADA,8.45,0.0,8.45,,Sul
53524,2020-02-10 11:54:27,0,2020,2,PSL,SC,Fabio Schiochet,SERVIÇOS POSTAIS,CORREIOS - ENCOMENDA PAC,30.94,0.0,30.94,,Sul
53525,2020-02-10 13:22:11,0,2020,2,PSL,SC,Fabio Schiochet,SERVIÇOS POSTAIS,CORREIOS - ENCOMENDA PAC,106.02,0.0,106.02,,Sul
53698,2020-02-18 10:02:34,0,2020,2,PSL,SC,Fabio Schiochet,SERVIÇOS POSTAIS,CORREIOS - ENCOMENDA PAC,108.15,0.0,108.15,,Sul
53699,2020-03-02 11:48:01,0,2020,3,PSL,SC,Fabio Schiochet,SERVIÇOS POSTAIS,CORREIOS - ENCOMENDA PAC,108.08,0.0,108.08,,Sul
53700,2020-03-09 14:15:47,0,2020,3,PSL,SC,Fabio Schiochet,SERVIÇOS POSTAIS,CORREIOS - ENCOMENDA PAC,32.65,0.0,32.65,,Sul
53701,2020-01-20 15:21:52,0,2020,1,PSL,SC,Fabio Schiochet,SERVIÇOS POSTAIS,CORREIOS - SEDEX CONVENCIONAL,65.71,0.0,65.71,,Sul
53702,2020-01-29 17:15:37,0,2020,1,PSL,SC,Fabio Schiochet,SERVIÇOS POSTAIS,CORREIOS - SEDEX CONVENCIONAL,85.5,0.0,85.5,,Sul
53703,2020-01-29 17:15:11,0,2020,1,PSL,SC,Fabio Schiochet,SERVIÇOS POSTAIS,CORREIOS - SEDEX CONVENCIONAL,25.8,0.0,25.8,,Sul
53704,2020-02-04 17:14:04,0,2020,2,PSL,SC,Fabio Schiochet,SERVIÇOS POSTAIS,CORREIOS - SEDEX CONVENCIONAL,61.88,0.0,61.88,,Sul
53705,2020-02-10 16:17:24,0,2020,2,PSL,SC,Fabio Schiochet,SERVIÇOS POSTAIS,CORREIOS - SEDEX CONVENCIONAL,99.57,0.0,99.57,,Sul
53706,2020-02-19 13:20:56,0,2020,2,PSL,SC,Fabio Schiochet,SERVIÇOS POSTAIS,CORREIOS - SEDEX CONVENCIONAL,61.88,0.0,61.88,,Sul
53707,2020-02-20 16:49:43,0,2020,2,PSL,SC,Fabio Schiochet,SERVIÇOS POSTAIS,CORREIOS - SEDEX CONVENCIONAL COM AR,68.23,0.0,68.23,,Sul
53708,2020-02-04 00:00:00,7013837,2020,2,PSL,SC,Fabio Schiochet,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,PBJM COMERCIO DE GENEROS ALIMENTICIOS LTDA,67.1,6.1,61.0,,Sul
53709,2020-01-24 00:00:00,7000714,2020,1,PSL,SC,Fabio Schiochet,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","ARCARI, FERRONATTO & CIA LTDA",294.0,0.0,294.0,,Sul
53710,2020-01-24 00:00:00,7000711,2020,1,PSL,SC,Fabio Schiochet,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","ARCARI, FERRONATTO & CIA LTDA",220.0,0.0,220.0,,Sul
53711,2020-01-24 00:00:00,7000709,2020,1,PSL,SC,Fabio Schiochet,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","ARCARI, FERRONATTO & CIA LTDA",220.0,0.0,220.0,,Sul
53712,2020-01-30 00:00:00,7001315,2020,1,PSL,SC,Fabio Schiochet,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",blue hill hotel,200.0,0.0,200.0,,Sul
53713,2020-01-25 00:00:00,7000703,2020,1,PSL,SC,Fabio Schiochet,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",HOTEL SOLARIS LTDA EPP,216.0,0.0,216.0,,Sul
53888,2020-01-25 00:00:00,7000696,2020,1,PSL,SC,Fabio Schiochet,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",HOTEL SOLARIS LTDA EPP,216.0,0.0,216.0,,Sul
53889,2020-01-25 00:00:00,7000697,2020,1,PSL,SC,Fabio Schiochet,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",HOTEL SOLARIS LTDA EPP,216.0,0.0,216.0,,Sul
53890,2020-01-25 00:00:00,7000706,2020,1,PSL,SC,Fabio Schiochet,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",HOTEL SOLARIS LTDA EPP,216.0,0.0,216.0,,Sul
53891,2020-01-31 00:00:00,7001294,2020,1,PSL,SC,Fabio Schiochet,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",HOTEL TAIÓ LTDA,140.0,0.0,140.0,,Sul
53892,2020-01-31 00:00:00,7001290,2020,1,PSL,SC,Fabio Schiochet,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",HOTEL TAIÓ LTDA,140.0,0.0,140.0,,Sul
53893,2020-01-31 00:00:00,7001285,2020,1,PSL,SC,Fabio Schiochet,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",HOTEL TAIÓ LTDA,140.0,0.0,140.0,,Sul
53894,2020-01-31 00:00:00,7001283,2020,1,PSL,SC,Fabio Schiochet,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",HOTEL TAIÓ LTDA,140.0,0.0,140.0,,Sul
53895,2020-01-31 00:00:00,7001280,2020,1,PSL,SC,Fabio Schiochet,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",HOTEL TAIÓ LTDA,140.0,0.0,140.0,,Sul
53896,2020-01-21 00:00:00,7013851,2020,1,PSL,SC,Fabio Schiochet,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",NR HOTELARIA EIRELI,230.0,0.0,230.0,,Sul
53897,2020-01-21 00:00:00,7013859,2020,1,PSL,SC,Fabio Schiochet,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",NR HOTELARIA EIRELI,230.0,0.0,230.0,,Sul
53898,2020-01-21 00:00:00,7013865,2020,1,PSL,SC,Fabio Schiochet,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",NR HOTELARIA EIRELI,230.0,0.0,230.0,,Sul
53899,2020-02-03 00:00:00,7007146,2020,1,PSL,SC,Fabio Schiochet,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,GOLD CAR BRASILIA LOCADORA DE VEICULOS ME,4900.0,0.0,4900.0,,Sul
53900,2020-02-03 00:00:00,7007153,2020,1,PSL,SC,Fabio Schiochet,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,GOLD CAR BRASILIA LOCADORA DE VEICULOS ME,4200.0,0.0,4200.0,,Sul
53901,2020-01-27 00:00:00,1724663,2020,1,PSL,SC,Fabio Schiochet,Emissão Bilhete Aéreo,Cia Aérea - TAM,1200.67,0.0,1200.67,,Sul
53902,2020-01-22 00:00:00,7009763,2020,1,PSL,SC,Caroline de Toni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CELESC DISTRIBUICAO S.A,21.34,0.0,21.34,,Sul
53903,2020-02-21 00:00:00,7022785,2020,2,PSL,SC,Caroline de Toni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CELESC DISTRIBUICAO S.A,23.93,0.0,23.93,,Sul
54077,2020-02-05 00:00:00,7006449,2020,1,PSL,SC,Caroline de Toni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CENTRO PROFISSIONAL CHAPECO,209.61,0.0,209.61,,Sul
54078,2020-03-03 00:00:00,7026202,2020,2,PSL,SC,Caroline de Toni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,CENTRO PROFISSIONAL CHAPECO,193.45,0.0,193.45,,Sul
54079,2020-01-29 00:00:00,7006412,2020,1,PSL,SC,Caroline de Toni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,IMOBILIÁRIA NOSTRA CASA LTDA,1445.87,0.0,1445.87,,Sul
54080,2020-02-28 00:00:00,7022552,2020,2,PSL,SC,Caroline de Toni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,IMOBILIÁRIA NOSTRA CASA LTDA,1445.87,0.0,1445.87,,Sul
54081,2020-01-26 00:00:00,7006454,2020,1,PSL,SC,Caroline de Toni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,MHNET TELECOMUNICACOES EIRELI,107.6,0.0,107.6,,Sul
54082,2020-02-20 00:00:00,7022769,2020,2,PSL,SC,Caroline de Toni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,MHNET TELECOMUNICACOES EIRELI,131.04,0.0,131.04,,Sul
54083,2020-01-29 00:00:00,7001863,2020,1,PSL,SC,Caroline de Toni,COMBUSTÍVEIS E LUBRIFICANTES.,COOPERATIVA AGROINDUSTRIAL ALFA,50.01,0.0,50.01,,Sul
54084,2020-02-03 00:00:00,7001870,2020,2,PSL,SC,Caroline de Toni,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO DE COMBUSTIVEIS 310 SUL LTDA,183.27,0.0,183.27,,Sul
54085,2020-03-02 00:00:00,7022544,2020,3,PSL,SC,Caroline de Toni,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO DE COMBUSTIVEIS 310 SUL LTDA,180.7,0.0,180.7,,Sul
54086,2020-01-16 00:00:00,7001857,2020,1,PSL,SC,Caroline de Toni,COMBUSTÍVEIS E LUBRIFICANTES.,STANG & STANG,150.0,0.0,150.0,,Sul
54087,2020-01-30 00:00:00,7004999,2020,1,PSL,SC,Caroline de Toni,PASSAGENS AÉREAS,AZUL LINHAS AÉREAS INTELIGENTES S.A,535.69,0.0,535.69,,Sul
54088,2020-01-10 00:00:00,7004846,2020,2,PSL,SC,Caroline de Toni,PASSAGENS AÉREAS,LATAM AIRLINES,1124.03,0.0,1124.03,,Sul
54089,2020-02-10 00:00:00,7018129,2020,1,PSL,SC,Caroline de Toni,TELEFONIA,Claro S.A,108.99,0.0,108.99,,Sul
54090,2020-01-24 00:00:00,7009757,2020,1,PSL,SC,Caroline de Toni,TELEFONIA,NET,59.99,0.0,59.99,,Sul
54091,2020-02-24 00:00:00,7022563,2020,2,PSL,SC,Caroline de Toni,TELEFONIA,NET,62.99,16.0,46.99,,Sul
54265,2020-01-01 00:00:00,7001755,2020,1,PSL,SC,Caroline de Toni,TELEFONIA,TIM S.A.,119.99,0.0,119.99,,Sul
54266,2020-02-01 00:00:00,7009754,2020,1,PSL,SC,Caroline de Toni,TELEFONIA,TIM S.A.,119.99,0.0,119.99,,Sul
54267,2020-02-16 00:00:00,7014781,2020,2,PSL,SC,Caroline de Toni,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,SEMEAR ESPACO GOURMET LTDA ME,53.92,0.0,53.92,,Sul
54268,2020-02-13 00:00:00,7013624,2020,2,PSL,SC,Caroline de Toni,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,SILT SELF SERVICE EIRELI ME,17.3,0.0,17.3,,Sul
54269,2020-02-02 00:00:00,7001588,2020,2,PSL,SC,Caroline de Toni,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",BT FLORIANOPOLIS HOTEIS LTDA.,1086.51,0.0,1086.51,,Sul
54270,2020-03-01 00:00:00,7022573,2020,2,PSL,SC,Caroline de Toni,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",BT FLORIANOPOLIS HOTEIS LTDA.,656.0,0.0,656.0,,Sul
54271,2020-02-03 00:00:00,7006793,2020,1,PSL,SC,Caroline de Toni,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,GOLD CAR BRASILIA LOCADORA DE VEICULOS ME,3700.0,0.0,3700.0,,Sul
54272,2020-03-03 00:00:00,7029470,2020,2,PSL,SC,Caroline de Toni,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,GOLD CAR BRASILIA LOCADORA DE VEICULOS ME,3700.0,0.0,3700.0,,Sul
54273,2020-02-06 00:00:00,7009744,2020,2,PSL,SC,Caroline de Toni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",UBER DO BRASIL TECNOLOGIA LTDA.,13.71,0.99,12.72,,Sul
54274,2020-02-06 00:00:00,7009748,2020,2,PSL,SC,Caroline de Toni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",UBER DO BRASIL TECNOLOGIA LTDA.,15.01,0.0,15.01,,Sul
54275,2020-01-15 00:00:00,6999668,2020,1,PT,TO,Célio Moura,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Antonio Carlos Santos Leal,2800.0,0.0,2800.0,,Norte
54276,2020-02-15 00:00:00,7018468,2020,2,PT,TO,Célio Moura,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Antonio Carlos Santos Leal,2800.0,0.0,2800.0,,Norte
54277,2020-01-02 00:00:00,6999688,2020,1,PT,TO,Célio Moura,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Aranet Comunicação Ltda,50.0,0.0,50.0,,Norte
54278,2020-02-01 00:00:00,7015107,2020,2,PT,TO,Célio Moura,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Aranet Comunicação Ltda,100.0,0.0,100.0,,Norte
54279,2020-03-02 00:00:00,7029429,2020,2,PT,TO,Célio Moura,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Aranet Comunicação Ltda,50.0,0.0,50.0,,Norte
54455,2019-12-09 00:00:00,6999677,2020,1,PT,TO,Célio Moura,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Condomínio Comercial Palácio das Acacias,331.54,0.0,331.54,,Norte
54456,2020-01-30 00:00:00,7014021,2020,2,PT,TO,Célio Moura,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Condomínio Comercial Palácio das Acacias,331.54,0.0,331.54,,Norte
54457,2020-02-10 00:00:00,7013968,2020,2,PT,TO,Célio Moura,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,EDVALDO FRANCISCO DE OLIVEIRA,209.9,0.0,209.9,,Norte
54458,2020-01-14 00:00:00,6999662,2020,1,PT,TO,Célio Moura,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,448.57,0.0,448.57,,Norte
54459,2020-01-09 00:00:00,7013984,2020,1,PT,TO,Célio Moura,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,131.64,0.0,131.64,,Norte
54460,2020-02-12 00:00:00,7014995,2020,2,PT,TO,Célio Moura,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,522.18,0.0,522.18,,Norte
54461,2020-02-04 00:00:00,7013960,2020,1,PT,TO,Célio Moura,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,PREFEITURA MUNICIPAL DE ARAGUAÍNA,68.9,0.0,68.9,,Norte
54462,2020-02-10 00:00:00,7018472,2020,1,PT,TO,Célio Moura,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Terezinha Fernandes da Cunha,1200.0,0.0,1200.0,,Norte
54463,2020-02-27 00:00:00,7029387,2020,1,PT,TO,Célio Moura,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Weslen Faustino Ferreira (Griftech),534.02,0.0,534.02,,Norte
54464,2020-02-27 00:00:00,7029388,2020,1,PT,TO,Célio Moura,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Weslen Faustino Ferreira (Griftech),484.02,0.0,484.02,,Norte
54465,2020-01-10 00:00:00,7005870,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,AGUAS CLARAS POSTO DE SERVICOS LTDA,127.09,0.0,127.09,,Norte
54466,2020-01-28 00:00:00,7005273,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,ANIBAS XAVIER NETO EPP,50.0,0.0,50.0,,Norte
54467,2020-02-14 00:00:00,7015102,2020,2,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,Auto Posto Alianz - Eireli,69.58,0.0,69.58,,Norte
54468,2020-01-29 00:00:00,7005981,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO COMETA LTDA,211.04,0.0,211.04,,Norte
54469,2020-02-12 00:00:00,7011772,2020,2,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO EIXINHO LTDA,214.28,0.0,214.28,,Norte
54470,2020-01-24 00:00:00,6999657,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO G2 LTDA,219.89,0.0,219.89,,Norte
54644,2020-02-12 00:00:00,7013964,2020,2,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO G2 LTDA,274.02,0.0,274.02,,Norte
54645,2020-01-10 00:00:00,7005792,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO JK LTDA,151.77,0.0,151.77,,Norte
54646,2020-01-23 00:00:00,7005814,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO JK LTDA,43.98,0.0,43.98,,Norte
54647,2020-02-02 00:00:00,7005820,2020,2,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO JK LTDA,84.67,0.0,84.67,,Norte
54648,2020-02-11 00:00:00,7023163,2020,2,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO JK LTDA,114.46,0.0,114.46,,Norte
54649,2020-02-20 00:00:00,7023160,2020,2,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO JK LTDA,116.57,0.0,116.57,,Norte
54650,2020-03-02 00:00:00,7023166,2020,3,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO JK LTDA,112.52,0.0,112.52,,Norte
54651,2020-01-01 00:00:00,6995997,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO MILLENIUM,100.0,0.0,100.0,,Norte
54652,2020-01-07 00:00:00,6995981,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,Auto Posto Mourão Ltda,180.0,0.0,180.0,,Norte
54653,2020-03-02 00:00:00,7027596,2020,3,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO PETER PAN 01 LTDA,170.56,0.0,170.56,,Norte
54654,2020-01-02 00:00:00,6999700,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO SHOPPING DER DE PETROLEO LTDA,210.33,0.0,210.33,,Norte
54655,2020-01-17 00:00:00,6999706,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO SHOPPING DER DE PETROLEO LTDA,203.24,0.0,203.24,,Norte
54656,2020-01-29 00:00:00,7005181,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO SHOPPING DER DE PETROLEO LTDA,202.94,0.0,202.94,,Norte
54657,2020-02-14 00:00:00,7014951,2020,2,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO SHOPPING DER DE PETROLEO LTDA,210.63,0.0,210.63,,Norte
54658,2020-02-21 00:00:00,7023157,2020,2,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO SHOPPING DER DE PETROLEO LTDA,207.19,0.0,207.19,,Norte
54659,2020-03-02 00:00:00,7023149,2020,3,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO SHOPPING DER DE PETROLEO LTDA,200.55,0.0,200.55,,Norte
54833,2020-01-13 00:00:00,7005998,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,CAMPOS PENNA E MESQUITA LTDA,222.69,0.0,222.69,,Norte
54834,2020-02-20 00:00:00,7023141,2020,2,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,155.25,0.0,155.25,,Norte
54835,2020-01-27 00:00:00,7006003,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,D & A Com de Comb. e Derivados de petroleo Ltda,50.0,0.0,50.0,,Norte
54836,2020-01-26 00:00:00,7013962,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,DECIO AUTO POSTO,38.75,0.0,38.75,,Norte
54837,2020-02-05 00:00:00,7013971,2020,2,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,FURUKAWA E CIA LTDA ME,242.0,0.0,242.0,,Norte
54838,2020-01-26 00:00:00,6999659,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,J RODRIGUES FERREIRA e CIA LIMITADA,75.0,0.0,75.0,,Norte
54839,2020-01-31 00:00:00,7005976,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO 89 LTDA,215.03,0.0,215.03,,Norte
54840,2020-01-07 00:00:00,6999683,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO BOIADEIROS COM DERIVADOS PET TRANS LTDA,1317.37,0.0,1317.37,,Norte
54841,2020-02-05 00:00:00,7013983,2020,2,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO BOIADEIROS COM DERIVADOS PET TRANS LTDA,2152.8,0.0,2152.8,,Norte
54842,2020-01-13 00:00:00,7005970,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO NAVES,218.72,0.0,218.72,,Norte
54843,2020-01-31 00:00:00,7005960,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,Real Distribuidora de Produtos Automotivos,126.0,22.0,104.0,,Norte
54844,2020-01-02 00:00:00,6995979,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,Rede de Postos Marajo Ltda,150.17,0.0,150.17,,Norte
54845,2020-01-25 00:00:00,7005966,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,Rede de Postos Marajo Ltda,135.08,0.0,135.08,,Norte
54846,2020-02-09 00:00:00,7014016,2020,2,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,Rede de Postos Marajó Tocantins LTDA,188.0,0.0,188.0,,Norte
54847,2020-01-08 00:00:00,6995991,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,REDE DOM PEDRO DE POSTOS LTDA.,195.0,0.0,195.0,,Norte
54848,2020-01-25 00:00:00,6999652,2020,1,PT,TO,Célio Moura,COMBUSTÍVEIS E LUBRIFICANTES.,Zé Reis Comercio de Combustíveis Ltda,193.0,0.0,193.0,,Norte
55023,2020-02-03 00:00:00,7001558,2020,1,PT,TO,Célio Moura,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",PEDRO HENRIQUE MAGALHAES DUARTE HACKBART - ME,7500.0,0.0,7500.0,,Norte
55024,2020-03-02 00:00:00,7023130,2020,2,PT,TO,Célio Moura,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",PEDRO HENRIQUE MAGALHAES DUARTE HACKBART - ME,7500.0,0.0,7500.0,,Norte
55025,2020-02-08 00:00:00,7014010,2020,2,PT,TO,Célio Moura,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,HOTEL EXECUTIVO LTDA,703.0,0.0,703.0,,Norte
55026,2020-02-03 00:00:00,7005166,2020,1,PT,TO,Célio Moura,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,LUCIO UBERDAN FERNANDES DE MACEDO - EIRELI,700.0,0.0,700.0,,Norte
55027,2020-02-28 00:00:00,7029407,2020,2,PT,TO,Célio Moura,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,LUCIO UBERDAN FERNANDES DE MACEDO - EIRELI,700.0,0.0,700.0,,Norte
55028,2020-02-26 00:00:00,7029420,2020,2,PT,TO,Célio Moura,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,Primatas Tecnologia Eireli,1500.0,0.0,1500.0,,Norte
55029,2020-01-21 00:00:00,7005188,2020,1,PT,TO,Célio Moura,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,Primatas Tecnologia Eireli,1500.0,0.0,1500.0,,Norte
